Titel;URL
Reduced base value - four example problems with checks | Teacher Schmidt;https://www.youtube.com/watch?v=wDKJ49H8iDg
From standard form to vertex form | Quadratic functions - Lehrerschmidt;https://www.youtube.com/watch?v=ZS3ktdMePpQ
Normal parabola on the side x = y² |  Lehrerschmidt - simply explained;https://www.youtube.com/watch?v=Tftdbt500Vo
Year in Review 2021 - Merkel, Million, 3rd Place and New Channel;https://www.youtube.com/watch?v=haI9HFkhth8
Happy Holidays & Creator of the Year 2021 - 3rd place #Gassitogo;https://www.youtube.com/watch?v=LbJJVyzNXuA
Shifting the standard parabola along the x-axis - simply explained by teacher Schmidt;https://www.youtube.com/watch?v=a7wlE6D2Pf4
Graphing and Calculating the Intersection Point(s) of a Quadratic and a Linear Function;https://www.youtube.com/watch?v=rzm0jBm0cM4
PQ Formel - quadratisch Gleichungen - Nullstellen berechnen - schwierige Aufgaben | Lehrerschmidt;https://www.youtube.com/watch?v=aGmxlKRxT8w
PQ Formel - quadratische Gleichungen - Nullstellen berechnen | Lehrerschmidt;https://www.youtube.com/watch?v=EwITpDN5W1w
"""I don't want to!"" Help, my child doesn't want to go to school! What can I do? #Gassitogo";https://www.youtube.com/watch?v=Oj3J5Rk8F-s
Substitution method - linear systems of equations - five difficult exercises to practice |  Lehre...;https://www.youtube.com/watch?v=J4ZEpqNncdw
Quadratic function - Calculating the span (x-value) of a bridge | Teacher Schmidt;https://www.youtube.com/watch?v=BLYtakRqJAk
Additionsverfahren - lineare Gleichungssysteme lösen - 5 schwierige Übungen | Lehrerschmidt;https://www.youtube.com/watch?v=JVyV_3DFyrc
Quadratic functions - From the function equation to the vertex form;https://www.youtube.com/watch?v=IBDJxFxgPOk
Completing the square - from standard form to vertex form | Lehrerschmidt;https://www.youtube.com/watch?v=0DXjdwpJ3S0
On a personal note... new technology! #Gassitogo;https://www.youtube.com/watch?v=ngwe2RYb5Z0
Quadratic function - no zero - Why you can't take the square root of negative numbers!;https://www.youtube.com/watch?v=RWK9MJj_3CU
Quadratic Function - Calculating Zeros | Simply Explained by Teacher Schmidt;https://www.youtube.com/watch?v=MA3Gma66Jvw
Reaction video: The end of dislikes... and why that's a good thing! #Gassitogo;https://www.youtube.com/watch?v=kJnBI-nJBmY
The end of dislikes... and why that's a good thing! #Gassitogo |  Lehrerschmidt;https://www.youtube.com/watch?v=dPlana777WA
quadratische Funkionen (Parabeln) zeichnen - eine Übersicht - Lehrerschmidt;https://www.youtube.com/watch?v=w4uGBMebiTg
Unsere Lernplattform ist online! Daniel Jung & Lehrerschmidt;https://www.youtube.com/watch?v=J_wGSXLoODI
Standard parabola y=-x² quadratic function opening downwards | Teacher Schmidt;https://www.youtube.com/watch?v=jpWXokYwscI
Help! My child isn't doing their homework! 10 tips for parents! #Gassitogo;https://www.youtube.com/watch?v=wq5YfQ4jDGA
Die Beziehungsebene und der Lernerfolg!;https://www.youtube.com/watch?v=yzN34yYzLQI
Additionsverfahren - lineare Gleichungssysteme - fünf einfache Übungsaufgaben | Lehrerschmidt;https://www.youtube.com/watch?v=EG-KXnbxL38
Catch-up program for students - How is it going at your school?;https://www.youtube.com/watch?v=a1jGUTUi8No
Einsetzungsverfahren - lineare Gleichungssysteme - fünf einfache Übungsaufgaben | Lehrerschmidt;https://www.youtube.com/watch?v=aRekZQ07CJ0
Quadratic function - Calculating the height (y-value) of a bridge | Teacher Schmidt;https://www.youtube.com/watch?v=9C1pw4sxjMI
Quadratic function - Does the point lie on the graph? | Teacher Schmidt;https://www.youtube.com/watch?v=tqS2fuzkYPE
"Lehrerinnen und Lehrer ""duzen""? Ist das besser fürs Lernen?  #Gassitogo";https://www.youtube.com/watch?v=bFz6_zN35wU
Multiplication by tens - it's that easy! | Teacher Schmidt;https://www.youtube.com/watch?v=zYZsOnBTJOs
Graphing quadratic functions (parabolas) - an overview! x², -x², 4x², -4x² 1/8x² -1/8x²;https://www.youtube.com/watch?v=uyrqaMgx4JY
Normalparabel y=x² mit Wertetabelle in ein Koordinatensystem zeichnen | Lehrerschmidt;https://www.youtube.com/watch?v=aFVbg8XjFo0
quadratic function (parabola) - stretched (y=2x²) and compressed (y=1/2x²) Lehrerschmidt;https://www.youtube.com/watch?v=XBLrXimmTUM
Shifting a quadratic function on the y-axis y=x²+1 and y=x²-1 |  Lehrerschmidt;https://www.youtube.com/watch?v=xBZe1j91JEE
Draw a normal parabola y=x² using a table of values ​​in a coordinate system |  Lehrerschmidt.;https://www.youtube.com/watch?v=ggtEEE_xgd0
Potenzen potenzieren - ganz einfach erklärt | Lehrerschmidt;https://www.youtube.com/watch?v=rJVfaCia0Ng
Quadratische Funktion  - Was ist das?;https://www.youtube.com/watch?v=PrMmIPs7dKw
Gleichsetzungsverfahren - 5 schwierige Aufgaben zum Üben | lineare Gleichungssysteme (LGS);https://www.youtube.com/watch?v=qlHtDS3VwHY
Berufsorientierung  - eine schwierige Entscheidung, die eigentlich ganz einfach ist! #Gassitogo;https://www.youtube.com/watch?v=uMpW-fF9AlY
Gleichsetzungsverfahren - 5 einfache Aufgaben zum Üben | lineare Gleichungssysteme (LGS);https://www.youtube.com/watch?v=T3DWWuZtqdY
halbschriftliches Multiplizieren mit dreistelligen Zahlen | einfach erklärt von Lehrerschmidt;https://www.youtube.com/watch?v=eG5otNdzf_M
Das Lernheft für die 4. Klasse ist fertig! Wir schauen gemeinsam rein!;https://www.youtube.com/watch?v=0Hh2O2yQrPI
lineare Funktion - Funktionsgleichung aus zwei Punkten bestimmen;https://www.youtube.com/watch?v=jf4DrqcXdKQ
halbschriftliches Dividieren | einfach erklärt von Lehrerschmidt;https://www.youtube.com/watch?v=ogcYBqRXo4c
How to draw and calculate the zero of a linear function | explained simply by teacher Schmidt;https://www.youtube.com/watch?v=UWp9DHI47xg
Inverse Operations and Commutative Properties - How to Make Fewer Calculation Errors | Lehrerschmidt;https://www.youtube.com/watch?v=BbTl2W_-y9o
Multiplication with the multiplication table | simply explained by teacher Schmidt;https://www.youtube.com/watch?v=B-WfGnQ6n5Y
Das Lernheft für die 3. Klasse ist fertig! Wir schauen gemeinsam rein! | Lehrerschmidt;https://www.youtube.com/watch?v=BHPaUlAUTfQ
Calculating minus towers - motivating exercises |  Lehrerschmidt;https://www.youtube.com/watch?v=HmGZJCKlhC8
Goldsmith Richard Duhn forges a gold ring with 💎 ! | Teacher Schmidt;https://www.youtube.com/watch?v=gZj4s8bCA3I
schriftliches Addieren mit Zehnerübergang | einfach erklärt von Lehrerschmidt;https://www.youtube.com/watch?v=8vNWOmLwihw
Subtrahieren mit Hilfsaufgabe - so machst du dir es einfacher! | Lehrerschmidt;https://www.youtube.com/watch?v=3Y5DZSyyNQ8
absolute Häufigkeit & relative Häufigkeit - einfach erklärt von Lehrerschmidt;https://www.youtube.com/watch?v=6_KvPHv3WYU
RC Crawler & Scaler on Tour - Trail Finder 2,  LC 70 and more...;https://www.youtube.com/watch?v=QBj6yKGsnWA
The seating chart dilemma: How to do it right?;https://www.youtube.com/watch?v=QhMkcL2-Eis
Klassendurchschnitt berechnen (Mittelwert) | einfach erklärt von Lehrerschmidt;https://www.youtube.com/watch?v=fWssHAjXMc0
Zeugnisdurchschnitt berechnen - So berechnet man den Durchschnitt eines Zeugnisses | Lehrerschmidt;https://www.youtube.com/watch?v=L7M9hWC0zdM
Notendurchschnitt einer Klassenarbeit berechnen - einfach erklärt von Lehrerschmidt;https://www.youtube.com/watch?v=0S9Wyz1MSAQ
Calculating the average - simply explained by teacher Schmidt;https://www.youtube.com/watch?v=o4sf1tnnfdM
10 Tipps für einen guten Start in das neue Schuljahr! | Lehrerschmidt;https://www.youtube.com/watch?v=-QgoaGSTs4E
verpflichtender Förderunterricht für schwächere Schülerinnen und Schüler? #Gassitogo;https://www.youtube.com/watch?v=jtVvmOu5LLE
Creating a Strip Diagram - Fixed Length | Explained Simply by Lehrerschmidt;https://www.youtube.com/watch?v=ewf7X44C1W8
Die Sache mit den schönen Schulen... #Gassitogo;https://www.youtube.com/watch?v=aXHVi5oJJ9Y
Creating a bar chart - explained simply by teacher Schmidt;https://www.youtube.com/watch?v=OKEL1dcCRVI
Streifendiagramm erstellen (ohne Längenvorgabe) - einfach erklärt von Lehrerschmidt;https://www.youtube.com/watch?v=hnqKleRE1kQ
Creating a bar chart - explained simply by teacher Schmidt;https://www.youtube.com/watch?v=yW2xP3_EGi4
Soll mein Kind das Schuljahr freiwillig wiederholen? #Gassitogo;https://www.youtube.com/watch?v=1Mg6RZmZUBk
Komm´ wir gehen Pause! 🤔  #Gassitogo;https://www.youtube.com/watch?v=PfszY326-nM
Prime factorization with a calculator (and without) - simply explained by Lehrerschmidt;https://www.youtube.com/watch?v=e9iR4lyPoGM
☀️Finally SUMMER HOLIDAYS! ☀️ 10 tasks just for you! 😱 #Gassitogo;https://www.youtube.com/watch?v=sxe4mvLjoAY
"On a treasure hunt with the ""Tin Pirates""...";https://www.youtube.com/watch?v=kgRTliBHx7s
Properties of geometric bodies - with test | simply explained by Lehrerschmidt;https://www.youtube.com/watch?v=gYqXN0JPp1w
Geometrische Körper -  eine Übersicht | einfach erklärt mit Lehrerschmidt;https://www.youtube.com/watch?v=OjL6ZEK7sC8
Runden mit dem Taschenrechner - so stellt man das ein!;https://www.youtube.com/watch?v=UV8U-cmH8w0
Kugel - Oberfläche berechnen (beide Formeln) | einfach erklärt von Lehrerschmidt;https://www.youtube.com/watch?v=vemxWcouXqo
Calculating the volume of a sphere | explained simply by teacher Schmidt;https://www.youtube.com/watch?v=Prk7ebg9rhw
Triangular prism (prism) - Calculating volume | Simply explained by teacher Schmidt;https://www.youtube.com/watch?v=WJ2tyI3xeps
Triangular pyramid - triangular pyramid - calculating volume | simply explained by teacher Schmidt;https://www.youtube.com/watch?v=VRhdEj3LATE
Learning videos are just a tool!;https://www.youtube.com/watch?v=ue08Y-2v3RY
Hackathon #wirfürschule - Ergebnisse und ein Ausblick! VLOG #5;https://www.youtube.com/watch?v=B0Uc7GgyZwk
"Hackathon #wirfürschule - Does a school need a ""MakerSpace""? VLOG #4";https://www.youtube.com/watch?v=6RT-CXbCTRA
Hackathon #wirfürschule - How can schools prepare us for our future? VLOG #3;https://www.youtube.com/watch?v=TEA-l5UO38Q
Hackathon #wirfürschule - Embedding participation in schools! VLOG #2;https://www.youtube.com/watch?v=S0CJKxd4XkU
Kegel - Radius aus dem Volumen berechnen (Formel umstellen) | Lehrerschmidt;https://www.youtube.com/watch?v=7Paj_p32gts
Hackathon #wirfürschule - Let's bring the future into schools! VLOG #1;https://www.youtube.com/watch?v=599DTKAPd7w
Pyramid - Calculate volume |  simply explained by Lehrerschmidt;https://www.youtube.com/watch?v=cXemQzdsQ6Q
Kegel - Seitenhöhe des Mantels (hs) berechnen | einfach erklärt von Lehrerschmidt;https://www.youtube.com/watch?v=EnYG0PXbLN4
Cylinder - Calculate volume from surface area (rearrange formula) |  Lehrerschmidt;https://www.youtube.com/watch?v=BXrsIKJWMXY
Cone - Calculate the height of the body from its volume - (rearrange the formula) |  Lehrerschmidt;https://www.youtube.com/watch?v=L8XNBmjdZeY
Cylinder - Calculate radius from surface area (rearrange formula) |  Lehrerschmidt;https://www.youtube.com/watch?v=CacgpMapSK4
The Ultimatum Game: You have to make a decision!;https://www.youtube.com/watch?v=bqdkTmaRz2o
1.000.000 Abonnenten-Special - Gemeinsam haben wir es geschafft! #Danke!;https://www.youtube.com/watch?v=mNHJGjMN5jM
10...9...8...7...6...5...4...3...2...1..;https://www.youtube.com/watch?v=NBYN9zmSxGQ
999.4K Special: Am I nervous? .... maybe :-);https://www.youtube.com/watch?v=9uM4R_QG_mE
Cylinder - Calculate radius from volume (replace formula with r) |  Lehrerschmidt;https://www.youtube.com/watch?v=w3umGES7Ovw
Cylinder - Calculate the height of the body from the volume (rearrange the formula) | Lehrerschmidt;https://www.youtube.com/watch?v=B_j1mRU8Bac
Cone - calculate surface area | simply explained by Lehrerschmidt;https://www.youtube.com/watch?v=OGbBx5mPju8
Triangular prism - calculate surface area | simply explained by Lehrerschmidt;https://www.youtube.com/watch?v=WZi75oUmXvk
Cone - Calculate volume | simply explained by Lehrerschmidt;https://www.youtube.com/watch?v=B_W2ZG0jUF4
Triangular prism - calculate volume | Lehrerschmidt;https://www.youtube.com/watch?v=jwTNE9Cplkg
Cylinder - Calculate surface area - simply explained |  Lehrerschmidt;https://www.youtube.com/watch?v=O-VmGO6I61w
Cylinder - Calculating Volume - Simply Explained |  Lehrerschmidt;https://www.youtube.com/watch?v=KP9eVa98X8g
Cuboid - Calculate surface area |  Lehrerschmidt;https://www.youtube.com/watch?v=bG8Ylvlpfh0
Quader - Volumen berechnen | Lehrerschmidt;https://www.youtube.com/watch?v=yCORC007Ytc
Soll mein Kind das Schuljahr freiwillig wiederholen? #Gassitogo;https://www.youtube.com/watch?v=3U5bLBXuSio
Quader - Körpernetz erstellen | Lehrerschmidt;https://www.youtube.com/watch?v=5oIGcsi-wIE
Surface, solid, and net - mathematical terms |  Lehrerschmidt;https://www.youtube.com/watch?v=y1B1KugPSyI
Cube - Calculate Volume |  Lehrerschmidt;https://www.youtube.com/watch?v=wfwd0eDwnRA
Cube - Calculate surface area |  Lehrerschmidt;https://www.youtube.com/watch?v=xUECrph0HGA
Cuboid - create an oblique view - here's how! Lehrerschmidt;https://www.youtube.com/watch?v=G-NbCY8YfWQ
Cube - Create an oblique image | Geometry - Lehrerschmidt;https://www.youtube.com/watch?v=Wy4EzkSZ--0
Cube - create an oblique image - simplified version |  Lehrerschmidt;https://www.youtube.com/watch?v=a1oASEzImlQ
Cube - Create a solid net | with a mental task | Lehrerschmidt;https://www.youtube.com/watch?v=_8qTI8Mi9_8
Calculating composite areas - Example 3 - Area given |  Lehrerschmidt;https://www.youtube.com/watch?v=ZWj9bw8mf6o
Calculating composite areas - Example 2 - simply explained |  Lehrerschmidt;https://www.youtube.com/watch?v=6kuGKkg0Tww
Calculating composite areas - The basic principle |  Lehrerschmidt;https://www.youtube.com/watch?v=LPgGIxFhSKk
Calculating composite areas - Example 1 - simply explained |  Lehrerschmidt;https://www.youtube.com/watch?v=_l6Z69L6sM8
Circular section - Calculate angle - Rearrange formula |  Lehrerschmidt;https://www.youtube.com/watch?v=gfRA0lkTReQ
Kreisausschnitt- Radius berechnen - Formel umstellen | Lehrerschmidt;https://www.youtube.com/watch?v=CulPgXkVk34
Constructing parallel lines with a compass – here's how! |  Lehrerschmidt;https://www.youtube.com/watch?v=W-WIqPJPjU0
2. Theorem of Rays - explained slowly and in detail with many examples | Lehrerschmidt;https://www.youtube.com/watch?v=_vjZnOMAU7E
Circle - Calculate radius from circumference - Rearrange formula | with Lehrerschmidt;https://www.youtube.com/watch?v=T92N7udrR18
Trapezoid - Calculate perimeter - it's that easy! Lehrerschmidt;https://www.youtube.com/watch?v=ODX1gPPpC54
1. Theorem of Radiation - explained in detail with many examples |  Lehrerschmidt;https://www.youtube.com/watch?v=KNTb0Rimbiw
Trapezoid - label correctly - vertices, sides, angles, height, center line;https://www.youtube.com/watch?v=pOIm7lJUA_M
Kulturwandel Digitales Lernen mit der Bundeskanzlerin Frau Merkel - eine Kurzfassung von mir!;https://www.youtube.com/watch?v=gFozrza_dRQ
Trapezoid - Calculating the area (both methods) - simply explained by teacher Schmidt;https://www.youtube.com/watch?v=njPE2w-T_SM
Quadrat - Flächeninhalt berechnen - einfach erklärt von Lehrerschmidt;https://www.youtube.com/watch?v=DYa-KjzzqaA
Calculating a circular ring – simply explained by Lehrerschmidt;https://www.youtube.com/watch?v=Foio7fElCOE
Circle - Calculate arc length | Calculate arc | Simply explained by Lehrerschmidt;https://www.youtube.com/watch?v=Ms6WyK4ODvA
Calculating a sector - simply explained by Lehrerschmidt;https://www.youtube.com/watch?v=qyAKxCAKNxo
Call from the Federal Chancellery... I received an invitation!;https://www.youtube.com/watch?v=REbiejq8svY
Square - Calculate area and perimeter - quickly explained by Lehrerschmidt;https://www.youtube.com/watch?v=XjAU_PGOa8w
Square - Calculate diagonal;https://www.youtube.com/watch?v=3Hb1RXRlPCI
900K SPECIAL:  Roomtour, Kochen, Grillen, Gaming... und WER hier die Hosen anhat! #DANKE! :-);https://www.youtube.com/watch?v=zP3H9J1Kz0Q
Coordinate system - positive and negative range - reading and entering points - simply explained;https://www.youtube.com/watch?v=C527fvsKI9I
Coordinate system - positive area - reading and plotting points | simply explained;https://www.youtube.com/watch?v=mXyUnDzrA-0
Our schools need to fundamentally evolve... NOW!;https://www.youtube.com/watch?v=FILL4dNzLT8
Constructing angles with a compass - 90 degrees and 45 degrees - that's how it's done!;https://www.youtube.com/watch?v=Rm-PnTiCqhA
Einen RECHTEN WINKEL mit dem ZIRKEL konstruieren ... so geht das!;https://www.youtube.com/watch?v=uO7NKY7K-MQ
Final exam for secondary school, 10th grade | We'll look at my workbook together!;https://www.youtube.com/watch?v=WlqieFB3SKo
